ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT
1615;ACADEMIA DO PARQUE LAGOA DO NADO;;ACADEMIA A CÉU ABERTO;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608843.0 7806693.0);
1962;PARQUE LAGOA DO NADO (QPol);;QUADRA POLIESPORTIVA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608744.98 7806819.50);
1963;PARQUE LAGOA DO NADO (QT);;QUADRA DE TÊNIS;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608763.32 7806835.59);
1964;PARQUE LAGOA DO NADO (QP1);;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608780.81 7806779.16);
1965;PARQUE LAGOA DO NADO (QP2);;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608786.73 7806771.82);
1966;PARQUE LAGOA DO NADO (QP3);;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608792.66 7806764.48);
1967;PARQUE LAGOA DO NADO (QP4);;QUADRA DE PETECA;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608799.15 7806757.71);
1968;PARQUE LAGOA DO NADO (PS);;PISTA DE SKATE;RUA;MINISTRO HERMENEGILDO DE BARROS;904.0;;ITAPOÃ; ;POINT (608788.71 7806805.40);
1511;ACADEMIA DO PARQUE RENATO AZEREDO;;ACADEMIA A CÉU ABERTO;RUA;ANTONIO PEREGRINO NASCIMENTO;215.0;;PALMARES; ;POINT (611627.33 7802047.45);
1314;PARQUE RENATO AZEREDO;;QUADRA POLIESPORTIVA;RUA;ANTONIO PEREGRINO NASCIMENTO;215.0;;PALMARES; ;POINT (611641.48 7802046.14);
2726;QUADRINHA DA RUA JOÃO CARVALHAES DE PAIVA PPL;;QUADRA RECREATIVA;RUA;DOUTOR JOAO CARVALHAES DE PAIVA;203.0;A;PEDREIRA PRADO LOPES; ;POINT (610025.22 7798793.88);
1972;PARQUE MUNICIPAL CÁSSIA ELLER (QPol);PRAÇA 1.048;QUADRA POLIESPORTIVA;RUA;SILVIO PEREIRA BATISTA;125.0;;PAQUETÁ; ;POINT (605534.68 7801163.01);
1973;PARQUE MUNICIPAL CÁSSIA ELLER (QT);PRAÇA 1.048;CAMPO DE FUTEBOL SOCIETY;RUA;SILVIO PEREIRA BATISTA;125.0;;PAQUETÁ; ;POINT (605542.38 7801131.10);
1277;VILA OESTE;;QUADRA DE FUTSAL;RUA;AIDA SOUZA CASTRO;255.0;;OESTE; ;POINT (604112.43 7794830.93);
1354;CONJUNTO ÁTILA DE PAIVA;;QUADRA POLIESPORTIVA;AVENIDA;DO CANAL;68.0;;ÁTILA DE PAIVA; ;POINT (601585.40 7790836.68);
1540;ACADEMIA DO CRAS PROVIDÊNCIA;;ACADEMIA A CÉU ABERTO;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611961.0 7804421.0);
1942;CRAS PROVIDÊNCIA (QPol1Aberta);BH CIDADANIA PROVIDÊNCIA;QUADRA POLIESPORTIVA;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611966.39 7804392.57);
1943;CRAS PROVIDÊNCIA (QPol2Coberta);BH CIDADANIA PROVIDÊNCIA;QUADRA POLIESPORTIVA;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (611985.29 7804393.08);
1944;CRAS PROVIDÊNCIA (CF);BH CIDADANIA PROVIDÊNCIA;CAMPO DE FUTEBOL;RUA;SAO SEBASTIAO;140.0;;MINASLÂNDIA; ;POINT (612049.67 7804410.90);
1281;PARQUE 1º DE MAIO;;QUADRA DE FUTSAL;RUA;SANTA CRUZ;130.0;;MINASLÂNDIA; ;POINT (612080.59 7804257.35);
1280;PARQUE ECOLÓGICO DO NOVA GRANADA (CF);ARENA MORRO DAS PEDRAS - A, PARQUE DO LIXÃO - A;CAMPO DE FUTEBOL;RUA;MARCELO DE ARAUJO BRAGA;925.0;;SÃO JORGE III; ;POINT (608375.88 7793786.85);
1260;SANTA MÔNICA;ESTÁDIO CLEBER SOARES DE ANDRADE;CAMPO DE FUTEBOL;RUA;JANETE CLAIR;171.0;;SANTA MÔNICA; ;POINT (607121.92 7807598.73);
1324;PRAÇA TIÃO DOS SANTOS (QF);PARQUE TIÃO DOS SANTOS;QUADRA POLIESPORTIVA;RUA;OPERARIO SILVA;290.0;;SÃO GABRIEL; ;POINT (613446.48 7803943.82);
2785;PRAÇA TIÃO DOS SANTOS - PARQUE TIÃO DOS SANTOS;;PISTA DE SKATE;RUA;OPERARIO SILVA;290.0;;SÃO GABRIEL; ;POINT (613461.99 7803943.42);
1249;RADIANTE;COMUNIDADE DA LAGOA;CAMPO DE FUTEBOL;RUA;JOSE SABINO MACIEL;202.0;;LAGOA; ;POINT (604697.31 7809328.39);
1758;ACADEMIA DO PARQUE ROSINHA CADAR;;ACADEMIA A CÉU ABERTO;RUA;RODRIGUES CALDAS;315.0;;SANTO AGOSTINHO; ;POINT (609644.0 7795703.0);
1256;PRAÇA CULTURA RACIONAL;;QUADRA RECREATIVA;RUA;SANTO ANTONIO DE LISBOA;6.0;;SÃO JOÃO BATISTA; ;POINT (608080.21 7808513.54);
1667;ACADEMIA DO PARQUE ROBERTO BURLE MARX;;ACADEMIA A CÉU ABERTO;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (604867.0 7788156.0);
1828;PARQUE ROBERTO BURLE MARX (CF);PARQUE DAS ÁGUAS;CAMPO DE FUTEBOL;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605002.42 7788363.43);
1829;PARQUE ROBERTO BURLE MARX (QF);PARQUE DAS ÁGUAS;QUADRA DE FUTSAL;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605089.55 7788331.46);
1830;PARQUE ROBERTO BURLE MARX (QPol1);PARQUE DAS ÁGUAS;QUADRA POLIESPORTIVA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605028.41 7788300.22);
1831;PARQUE ROBERTO BURLE MARX (QPol2);PARQUE DAS ÁGUAS;QUADRA POLIESPORTIVA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605043.92 7788306.07);
1832;PARQUE ROBERTO BURLE MARX (QP1);PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605037.30 7788273.57);
1833;PARQUE ROBERTO BURLE MARX (QP2);PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605045.55 7788276.26);
1834;PARQUE ROBERTO BURLE MARX (QP3);PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605054.45 7788279.23);
1346;SANTA RITA;CAMPO DO SANTINHA;CAMPO DE FUTEBOL;RUA;DARIO FERREIRA MENDES;145.0;;SANTA RITA; ;POINT (601458.89 7787400.68);
1527;ACADEMIA DA RUA GURUTUBA;;ACADEMIA A CÉU ABERTO;RUA;GURUTUBA;349.0;;NOVA ESPERANÇA; ;POINT (609217.26 7798940.40);
1286;PRAÇA CÂNDIDO PORTINARI;;QUADRA POLIESPORTIVA;RUA;JOAO DORNAS FILHO;33.0;;TUPI A; ;POINT (612821.92 7805858.13);
1490;ACADEMIA DO CENTRO DE REFERÊNCIA DA PESSOA IDOSA;TANCREDÃO;ACADEMIA A CÉU ABERTO;RUA;PERDIZES;336.0;;MONSENHOR MESSIAS; ;POINT (607590.0 7797941.0);
2322;CENTRO DE REFERÊNCIA DA PESSOA IDOSA;;QUADRA POLIESPORTIVA;RUA;PERDIZES;336.0;;MONSENHOR MESSIAS; ;POINT (607567.48 7797934.65);
1259;TELÊ SANTANA;;CAMPO DE FUTEBOL;RUA;AUGUSTO DOS ANJOS;1015.0;;RIO BRANCO; ;POINT (606183.48 7808198.11);
2001;PRAÇA JOÃO JOSÉ DE ARAÚJO (QPol);MINAS CAIXA;QUADRA POLIESPORTIVA;RUA;WALFRIDO TEIXEIRA SIMOES;250.0;;MINASCAIXA; ;POINT (609083.39 7809514.18);
2002;PRAÇA JOÃO JOSÉ DE ARAÚJO (QV);MINAS CAIXA;QUADRA DE VÔLEI;RUA;WALFRIDO TEIXEIRA SIMOES;250.0;;MINASCAIXA; ;POINT (609065.95 7809526.40);
2261;COMPLEXO ESPORTIVO VALE DO JATOBÁ (PM);ESTRELA DO VALE;PISTA DE MALHA;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600943.73 7787424.71);
1694;ACADEMIA DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600932.0 7787374.29);
1835;COMPLEXO ESPORTIVO VALE DO JATOBÁ (PS);ESTRELA DO VALE;PISTA DE SKATE;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600931.08 7787333.85);
1836;COMPLEXO ESPORTIVO VALE DO JATOBÁ (CF);ESTRELA DO VALE;CAMPO DE FUTEBOL;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600981.03 7787307.75);
1837;COMPLEXO ESPORTIVO VALE DO JATOBÁ (G);ESTRELA DO VALE;GINÁSIO;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600956.57 7787392.42);
2009;CÉU AZUL (CF);;CAMPO DE FUTEBOL;RUA;JOAO GUALBERTO DOS SANTOS;801.0;;CÉU AZUL; ;POINT (604396.39 7807323.36);
2010;CÉU AZUL (CFS);;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO GUALBERTO DOS SANTOS;801.0;;CÉU AZUL; ;POINT (604334.38 7807304.21);
1926;PARQUE ECOLÓGICO CAIÇARA (QV);;QUADRA DE VÔLEI;RUA;DO TICO-TICO;99.0;;ALTO CAIÇARAS; ;POINT (607527.14 7799666.99);
1404;ACADEMIA DA PRAÇA JOSÉ BELÉM BARBOSA;;ACADEMIA A CÉU ABERTO;PRACA;JOSE BELEM BARBOSA;;;SÃO JOÃO BATISTA;ESQUINA RUAS JOÃO SAMAHA E MIGUEL AUGUSTO DA SILVA;POINT (608593.32 7807355.73);
2684;MEM DE SÁ;;QUADRA RECREATIVA;RUA;AMERICA;;;FAZENDINHA;ESQUINA COM AVENIDA MEM DE SA;POINT (614335.43 7795750.27);
1432;ACADEMIA DA PRAÇA GERALDO PIRES DE MIRANDA;;ACADEMIA A CÉU ABERTO;PRACA;GERALDO PIRES DE MIRANDA;;;MARIA GORETTI;ESQUINA RUAS BARREIRO GRANDE E EDSON LUIZ MIRANDA;POINT (614206.43 7803467.64);
2750;PRAÇA ORIVALDO SILVA DE OLIVEIRA;;QUADRA DE PETECA;PRACA;ORIVALDO SILVA DE OLIVEIRA;;;CAMPO ALEGRE;PRACA ORIVALDO SILVA DE OLIVEIRA;POINT (610038.77 7806820.47);
1514;ACADEMIA PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA 2;PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA;ACADEMIA A CÉU ABERTO;AVENIDA;JOSE CANDIDO DA SILVEIRA;;;HORTO FLORESTAL;PRÓXIMO AO SERPRO;POINT (613260.01 7800694.70);
1537;ACADEMIA PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA 1;PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA;ACADEMIA A CÉU ABERTO;AVENIDA;JOSE CANDIDO DA SILVEIRA;;;SAGRADA FAMÍLIA;ENTRE RUAS JOAO GUALBERTO FILHO E SÃO LAZARO;POINT (612592.66 7799906.52);
1429;ACADEMIA PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA 3;PARQUE LINEAR JOSÉ CÂNDIDO DA SILVEIRA;ACADEMIA A CÉU ABERTO;AVENIDA;JOSE CANDIDO DA SILVEIRA;;;PENHA;ESQUINA RUA CORONEL ALBERTO GOMES;POINT (614080.65 7801779.79);
2429;CAMPINHO DO JARDIM INCONFIDÊNCIA;;CAMPO DE FUTEBOL SOCIETY;RUA;DAVID RABELO;;;JARDIM SÃO JOSÉ;ESQUINA COM RUA ADELINA RITA DE JESUS;POINT (604731.75 7799099.19);
1665;ACADEMIA DA AVENIDA RAUL MOURÃO GUIMARÃES;;ACADEMIA A CÉU ABERTO;AVENIDA;RAUL MOURAO GUIMARAES;;;HAVAÍ;ESQUINA RUA INÁCIO PARREIRA NEVES;POINT (607381.91 7791858.41);
1777;ACADEMIA DA RUA JUVENAL MELO SENRA;;ACADEMIA A CÉU ABERTO;RUA;JUVENAL MELO SENRA;;;BELVEDERE;ESQUINA RUA ELZA BRANDÃO RODARTE;POINT (610461.56 7791199.26);
1698;ACADEMIA DO CAMPO DO INTERLAGOS FUTEBOL CLUBE;;ACADEMIA A CÉU ABERTO;RUA;DOIS MIL CENTO E TRINTA E CINCO;;;SOLAR DO BARREIRO;ESQUINA RUA NOSSA SENHORA APARECIDA;POINT (603322.83 7787029.11);
1674;ACADEMIA DA PRAÇA JOSE VERANO DA SILVA;;ACADEMIA A CÉU ABERTO;PRACA;JOSE VERANO DA SILVA;;;MIRAMAR;ENTRE ALAMEDA LOUZAK E AVENIDA OLINTO MEIRELES;POINT (603907.69 7788723.69);
1753;ACADEMIA DA PRAÇA FLORIANO PEIXOTO;;ACADEMIA A CÉU ABERTO;PRACA;FLORIANO PEIXOTO;;;SANTA EFIGÊNIA;ENTRE AVENIDA DO CONTORNO E RUA MANAUS;POINT (613072.25 7796639.66);
1360;ACADEMIA DA PRAÇA FABRÍCIO SOARES DA SILVA;;ACADEMIA A CÉU ABERTO;PRACA;FABRICIO SOARES DA SILVA;;;SERRA VERDE;RUA GUIDO LEÃO;POINT (609621.90 7810792.44);
1437;ACADEMIA DA PRAÇA MIGUEL ARCANJO PARREIRAS;;ACADEMIA A CÉU ABERTO;PRACA;MIGUEL ARCANJO PARREIRAS;;;SÃO MARCOS;ESQUINA RUA LAGO;POINT (614035.38 7802646.61);
2912;CEVAE COQUEIROS (Ps);;PISTA DE SKATE;RUA;BRAGANCA;;;COQUEIROS;ESQUINA RUA BRAGANÇA COM RUA ENEIDA;POINT (602302.32 7799541.67);
1440;ACADEMIA DA PRAÇA JOAQUIM FERNANDES;;ACADEMIA A CÉU ABERTO;PRACA;JOAQUIM FERNANDES;;;GOIÂNIA;ESQUINA RUAS AGÍLIO MONTEIRO E ODILON MELO FRANCO;POINT (615140.11 7803511.90);
1428;ACADEMIA DA PRAÇA BOLÍVIA MACHADO VIANA;;ACADEMIA A CÉU ABERTO;PRACA;BOLIVIA M VIANA;;;DOM JOAQUIM;ESQUINA RUA QUELUZITA;POINT (612640.18 7802300.85);
1689;ACADEMIA DA PRAÇA MARIETA PULQUÉRIA DE JESUS;;ACADEMIA A CÉU ABERTO;PRACA;MARIETA PULQUERIA DE JESUS;;;CDI JATOBÁ;ENTRE AVENIDAS SOLFERINA RICCI PACE E WALDYR SOEIRO EMRICH;POINT (600978.17 7788845.22);
1570;ACADEMIA DA PRAÇA DOM BOSCO;;ACADEMIA A CÉU ABERTO;PRACA;DOM BOSCO;;;GRAJAÚ;ESQUINA RUAS GENERAL ANDRADE NEVES E MARECHAL BITENCOURT;POINT (608507.99 7795169.24);
2462;ACADEMIA DA PRAÇA ROSEIRA;;ACADEMIA A CÉU ABERTO;PRACA;ROSEIRA;;;JATOBÁ;ESQUINA RUAS AGUAS DA PRATA E FERROVIARIA;POINT (599059.33 7789160.37);
1589;ACADEMIA DA PRAÇA NOSSA SENHORA DA PAZ;;ACADEMIA A CÉU ABERTO;PRACA;NOSSA SENHORA DA PAZ;;;PLANALTO;ESQUINA RUAS MOURA COSTA E PROFESSOR GENTIL SALES;POINT (609271.0 7807017.0);
1732;ACADEMIA DA PRAÇA ARCÂNGELO MALETTA;;ACADEMIA A CÉU ABERTO;PRACA;ARCANGELO MALETTA;;;SANTA LÚCIA;ESQUINA RUA TERRA;POINT (609709.0 7791786.0);
1486;ACADEMIA DA PRAÇA II DO CANAL;;ACADEMIA A CÉU ABERTO;PRACA;DAVID INACIO MAGALHAES;;;CAIÇARA-ADELAIDE;ENTRE RUA ANTÔNIO PEIXOTO GUIMARÃES E CASTIGLIANO;POINT (607270.44 7798286.26);
1743;ACADEMIA DA PRAÇA CAJURI;;ACADEMIA A CÉU ABERTO;PRACA;CAJURI;;;SANTA INÊS;ESQUINA RUA CONCEIÇÃO DO PARÁ;POINT (614024.21 7801471.28);
1389;ACADEMIA DA RUA DO BATISMO;;ACADEMIA A CÉU ABERTO;RUA;DO BATISMO;;;JARDIM SÃO JOSÉ;ESQUINA RODOVIA ANEL RODOVIÁRIO CELSO MELLO AZEVEDO;POINT (605586.99 7798498.09);
1586;ACADEMIA DA PRAÇA GERALDO TORRES;;ACADEMIA A CÉU ABERTO;PRACA;GERALDO TORRES;;;PADRE EUSTÁQUIO;ESQUINA RUA PROGRESSO;POINT (607104.99 7797169.59);
1774;ACADEMIA DA PRAÇA GOVERNADOR ISRAEL PINHEIRO;;ACADEMIA A CÉU ABERTO;PRACA;GOVERNADOR ISRAEL PINHEIRO;;;;ENTRE RUAS JUVENTINO DIAS E PROFESSOR LAIR RAMUSAT RENNO;POINT (613551.0 7792958.0);
1613;ACADEMIA DA PRAÇA ANTÔNIO DE CASTRO E SILVA;;ACADEMIA A CÉU ABERTO;PRACA;ANTONIO DE CASTRO E SILVA;;;BRAÚNAS;ESQUINA RUA LADISLAU AZEREDO COUTINHO;POINT (603927.16 7805302.75);
1705;ACADEMIA DA PRAÇA CRISTO REINA;;ACADEMIA A CÉU ABERTO;PRACA;CRISTO REINA;;;BARREIRO;ESQUINA AVENIDA AFONSO VAZ DE MELO E RUA AMÉRICO MAGALHÃES;POINT (602047.0 7790851.0);
1631;ACADEMIA DA PRAÇA GERALDA DAMATA PIMENTEL;;ACADEMIA A CÉU ABERTO;PRACA;GERALDA DAMATA PIMENTEL;;;BANDEIRANTES;ENTRE RUAS EXPEDICIONÁRIO CELSO RACIOPPI E VERSÍLIA;POINT (606585.64 7803439.12);
2181;ACADEMIA DA PRAÇA GERALDA DAMATA PIMENTEL (ACA INO;;ACADEMIA A CÉU ABERTO;PRACA;GERALDA DAMATA PIMENTEL;;;BANDEIRANTES;ENTRE RUAS EXPEDICIONÁRIO CELSO RACIOPPI E VERSÍLIA;POINT (606596.55 7803466.52);
1695;ACADEMIA DA PRAÇA RAIMUNDO JOSE DE LANA;;ACADEMIA A CÉU ABERTO;PRACA;RAIMUNDO JOSE DE LANA;;;VILA CEMIG;ESQUINA RUAS COLETIVO E MUNICIPAL;POINT (605402.39 7788509.61);
1523;ACADEMIA DA PRAÇA JOSÉ AUGUSTO DIAS COSTA;;ACADEMIA A CÉU ABERTO;PRACA;JOSE AUGUSTO DIAS COSTA;;;NOVA ESPERANÇA;ENTRE AVENIDA AMÉRICO VESPÚCIO E RUA FRANCISCO DE PAULA FERREIRA;POINT (608686.25 7799355.01);
1495;ACADEMIA DA AVENIDA AMINTAS JACQUES DE MORAES 2;;ACADEMIA A CÉU ABERTO;AVENIDA;AMINTAS JACQUES DE MORAES;;;NOVO GLÓRIA;ESQUINA RUA GUARARAPES;POINT (602896.56 7798497.50);
1475;ACADEMIA DA AVENIDA AMINTAS JACQUES DE MORAES 1;;ACADEMIA A CÉU ABERTO;AVENIDA;AMINTAS JACQUES DE MORAES;;;SÃO SALVADOR;ESQUINA AVENIDA BRIGADEIRO EDUARDO GOMES;POINT (603595.47 7799834.56);
1720;ACADEMIA DA PRAÇA CORONEL ASSIS DUARTE;;ACADEMIA A CÉU ABERTO;PRACA;CORONEL ASSIS DUARTE;;;SANTA INÊS;ESQUINA RUA MANTIQUEIRA;POINT (614231.03 7800481.79);
1364;ACADEMIA DA PRAÇA NELSON SANT'ANA DE JESUS;;ACADEMIA A CÉU ABERTO;PRACA;NELSON SANT'ANA DE JESUS;;;SANTA ROSA;AVENIDA BUENO SIQUEIRA ESQUINA COM RUA LAGOA FORMOSA;POINT (610568.0 7802909.0);
1592;ACADEMIA DA RUA JOAQUIM CARDOSO;;ACADEMIA A CÉU ABERTO;RUA;JOAQUIM CARDOSO;;;TUPI B;ESQUINA RUA OSWALDO GOELDI;POINT (613424.51 7806466.51);
1510;ACADEMIA DA PRAÇA GIORDANO BRUNO;;ACADEMIA A CÉU ABERTO;PRACA;GIORDANO BRUNO;;;PALMARES;ENTRE RUAS MANOEL SABINO NOGUEIRA E NELSON LEMOS DE CARVALHO;POINT (612101.70 7802559.92);
1621;ACADEMIA DA RUA RADIALISTA JUSCELINO SOUZA;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL TREZENTOS E VINTE E SEIS;;;CÉU AZUL;ENTRE RUAS RADIALISTA JUSCELINO SOUZA E RADIALISTA MARGARIDA MACIEL;POINT (603969.35 7808521.96);
1730;ACADEMIA DA RUA GERALDINO LOPES;;ACADEMIA A CÉU ABERTO;RUA;GERALDINO LOPES;;;NOSSA SENHORA DA CONCEIÇÃO;ESQUINA BECO DO BAIXINHO;POINT (613454.59 7795259.90);
1646;ACADEMIA DA PRAÇA PARQUE DOIS;;ACADEMIA A CÉU ABERTO;PRACA;PARQUE DOIS;;;LEONINA;ENTRE BECOS SAO SEBASTIAO E VILA VERDE;POINT (608586.0 7793306.0);
1700;ACADEMIA DO BECO DA SOPA;;ACADEMIA A CÉU ABERTO;PRACA;QUATRO MIL SEISCENTOS E CINQUENTA E DOIS;;;BERNADETE;ESQUINA RUAS F E QUATORZE;POINT (606197.31 7789758.01);
1608;ACADEMIA DA PRAÇA LUCÍLIO RIBEIRO;;ACADEMIA A CÉU ABERTO;PRACA;LUCILIO RIBEIRO;;;ALÍPIO DE MELO;ESQUINA RUAS LEONIL PRATA E JAUÁ;POINT (604056.37 7799644.74);
2745;QUADRA DO BECO FLOR DE PRÍMULA;;QUADRA RECREATIVA;BECO;FLOR DE PRIMULA;;;PINDORAMA;EM FRENTE A PRACA TRES;POINT (602470.85 7797215.37);
2382;SÃO JOSÉ II;;QUADRA POLIESPORTIVA;PRACA;CINCO MIL E TRINTA E QUATRO;;;JARDIM SÃO JOSÉ;ESQUINA RUAS ANTONIETA MARIA DE JESUS E VIOLETA DE MELO;POINT (605259.36 7799117.03);
1772;ACADEMIA DO CAMPO BOLA DE OURO;;ACADEMIA A CÉU ABERTO;RUA;GLYCON TERRA PINTO;;;NOSSA SENHORA DO ROSÁRIO;ESQUINA RUA CORONEL JORGE DAVIS;POINT (613589.26 7795519.58);
1614;ACADEMIA DA PRAÇA MANOEL DE SOUZA BARROS;;ACADEMIA A CÉU ABERTO;PRACA;MANOEL DE SOUZA BARROS;;;CASTELO;ENTRE RUAS CASTELO DE LISBOA E CASTELO DE SINTRA;POINT (604665.64 7801889.86);
1529;ACADEMIA DA AVENIDA AMÉRICO VESPÚCIO;;ACADEMIA A CÉU ABERTO;AVENIDA;AMERICO VESPUCIO;;;NOVA CACHOEIRINHA;ESQUINA RUA MADUREIRA;POINT (609463.39 7800628.03);
1699;ACADEMIA DA PRAÇA AMADEO LORENZATO;;ACADEMIA A CÉU ABERTO;PRACA;AMADEO LORENZATO;;;PILAR;ESQUINA AVENIDA SIGMUND WEISS E RUA SÃO PEDRO DA ALDEIA;POINT (607733.59 7788094.35);
2752;PRACA ALDEYDA FERREIRA DUARTE;;QUADRA POLIESPORTIVA;PRACA;ALDEYDA FERREIRA DUARTE;;;PROVIDÊNCIA;ENTRE RUAS AMERICO MARTINS DA COSTA E MADRE DOS ANJOS;POINT (612199.45 7803960.95);
1715;ACADEMIA DA RUA LIBERDADE;;ACADEMIA A CÉU ABERTO;RUA;LIBERDADE;;;JARDIM LIBERDADE;ESQUINA RUA BENÉZER;POINT (606468.19 7788520.82);
2321;PRAÇA DA RUA LIBERDADE;;QUADRA RECREATIVA;RUA;LIBERDADE;;;JARDIM LIBERDADE;ESQUINA RUA CRISTIANO DE ALMEIDA;POINT (606461.41 7788489.33);
1609;ACADEMIA DA RUA FLOR DO ORIENTE;;ACADEMIA A CÉU ABERTO;RUA;FLOR DO ORIENTE;;;VILA ANTENA MONTANHÊS;ESQUINA RUA ENGENHO DO SOL;POINT (606231.95 7799646.70);
1492;ACADEMIA DO CAMPO VILA SÃO VICENTE;;ACADEMIA A CÉU ABERTO;RUA;HUMAITA;;;PADRE EUSTÁQUIO;ESQUINA RUA NOSSA SENHORA DE FÁTIMA;POINT (606397.63 7796956.07);
1690;ACADEMIA DA RUA ALTERNADOR;;ACADEMIA A CÉU ABERTO;RUA;ALTERNADOR;;;;ESQUINA RUA GILSON GONÇALVES DOS SANTOS;POINT (601359.11 7785734.66);
1738;ACADEMIA DA PISTA DE COOPER DA AVENIDA DOS ANDRADA;;ACADEMIA A CÉU ABERTO;AVENIDA;DOS ANDRADAS;;;SANTA TEREZA;FRENTE A ESTAÇÃO DE METRO SANTA EFIGÊNIA;POINT (612911.19 7797055.15);
1740;ACADEMIA DA PISTA DE COOPER DA AVENIDA DOS ANDRADA;;ACADEMIA A CÉU ABERTO;AVENIDA;DOS ANDRADAS;;;SANTA TEREZA;PRÓXIMO AO CENTRO DE INTERNAÇÃO PROVISÓRIA DOM BOSCO;POINT (614178.85 7797917.21);
1469;ACADEMIA DO PARQUE LINEAR VALE DO ARRUDAS 2;PARQUE LINEAR VALE DO ARRUDAS;ACADEMIA A CÉU ABERTO;AVENIDA;DOS ANDRADAS;;;ALTO VERA CRUZ;ESQUINA RUA NOVA ITAMIRIM;POINT (616158.0 7798700.0);
1725;ACADEMIA DA PRAÇA PROFESSOR GODOI BETÔNICO;;ACADEMIA A CÉU ABERTO;PRACA;PROFESSOR GODOI BETONICO;;;CIDADE JARDIM;ESQUINA RUAS BERNARDO MASCARENHAS E TENENTE RENATO;POINT (610043.17 7795137.60);
1377;ACADEMIA DA PRAÇA ELBA;;ACADEMIA A CÉU ABERTO;PRACA;ELBA;;;EUROPA;ENTRE RUAS CRACÓVIA E MARECHAL FALCONIERE;POINT (608421.37 7810343.72);
1721;ACADEMIA DA BARRAGEM SANTA LÚCIA;;ACADEMIA A CÉU ABERTO;AVENIDA;ARTUR BERNARDES;;;SANTA LÚCIA;PRÓXIMO AO 22° BATALHÃO DA PMMG;POINT (610297.0 7793311.0);
1421;ACADEMIA DA PRAÇA DIVINA PASTORA;;ACADEMIA A CÉU ABERTO;PRACA;DIVINA PASTORA;;;SÃO GABRIEL;ESQUINA RUAS JANAINA E PEDRA GRANDE;POINT (614160.21 7804175.49);
1508;ACADEMIA DA PRAÇA GUIMARÃES ROSA;;ACADEMIA A CÉU ABERTO;PRACA;GUIMARAES ROSA;;;CIDADE NOVA;ESQUINA RUAS AFONSO PENA JÚNIOR E PAULO NUNES VIEIRA;POINT (612467.18 7800223.83);
1600;ACADEMIA DO ESTÁDIO ISAÍAS GHOLGUER;;ACADEMIA A CÉU ABERTO;RUA;GIL MORAES DE LEMOS;;;TUPI A;ENTRE RUAS ARI BARROSO E NELSON HUNGRIA;POINT (612825.48 7806279.10);
